id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
540070,GA,INDIVIDUAL,6 years,Kingsway,A,MORTGAGE,2021-7-10,2021-5-13,2021-5-13,Fully Paid,2021-6-13,697276,Debt consolidation,A5, 36 months,Verified,91224,0.0228,469.22,0.0788,15000,32,16883
399817,TX,INDIVIDUAL,6 years,Humana Inc.,A,MORTGAGE,2021-5-9,2021-8-11,2021-7-11,Fully Paid,2021-8-11,442840,Debt consolidation,A5, 36 months,Verified,101000,0.1515,385.14,0.0963,12000,39,13700
891718,TX,INDIVIDUAL,7 years,Parsons Corporation,A,MORTGAGE,2021-9-11,2021-10-14,2021-10-14,Fully Paid,2021-11-14,1108511,Debt consolidation,A1, 36 months,Verified,67200,0.1505,486.97,0.0603,16000,31,17531
450871,GA,INDIVIDUAL,7 years,RBS Worldpay,A,MORTGAGE,2021-10-9,2021-5-16,2021-12-11,Fully Paid,2022-1-11,555016,Debt consolidation,A5, 36 months,Verified,73000,0.1805,457.51,0.0894,14400,24,16267
600026,TX,INDIVIDUAL,7 years,Exterran,A,MORTGAGE,2021-10-10,2021-5-12,2021-5-12,Fully Paid,2021-6-12,770140,Debt consolidation,A5, 36 months,Verified,100000,0.1907,616.72,0.0691,20000,27,21617
991475,MI,INDIVIDUAL,8 years,Chrysler,A,MORTGAGE,2021-11-11,2021-11-14,2021-11-14,Fully Paid,2021-12-14,1215683,Debt consolidation,A2, 36 months,Verified,80000,0.1271,399.15,0.0662,13000,38,14369
409507,RI,INDIVIDUAL,8 years,macys,A,MORTGAGE,2021-6-9,2021-2-16,2021-5-11,Fully Paid,2021-6-11,460303,Debt consolidation,A4, 36 months,Verified,41004,0.0743,319.47,0.0932,10000,20,11284
1022965,FL,INDIVIDUAL,8 years,Babcock Ranch,A,MORTGAGE,2021-11-11,2021-5-16,2021-12-14,Fully Paid,2022-1-14,1251757,Debt consolidation,A4, 36 months,Verified,32000,0.2385,175.23,0.079,5600,24,6308
1022845,IL,INDIVIDUAL,9 years,,A,MORTGAGE,2021-11-11,2021-4-12,2021-3-12,Fully Paid,2021-4-12,1251656,Debt consolidation,A1, 36 months,Verified,400000,0.0284,456.54,0.0603,15000,28,15290
600757,IL,INDIVIDUAL,9 years,Deloitte,A,MORTGAGE,2021-10-10,2021-12-15,2021-6-12,Fully Paid,2021-7-12,771007,Debt consolidation,A2, 36 months,Verified,120000,0.1953,363.93,0.0579,12000,57,12811
675858,CA,INDIVIDUAL,9 years,IBM,A,MORTGAGE,2021-2-11,2021-10-14,2021-2-12,Fully Paid,2021-3-12,863708,Debt consolidation,A5, 36 months,Verified,201000,0.1039,436.52,0.0766,14000,26,14792
884948,FL,INDIVIDUAL,< 1 year,Cit,A,MORTGAGE,2021-9-11,2021-5-16,2021-10-14,Fully Paid,2021-11-14,1100533,Debt consolidation,A2, 36 months,Verified,45000,0.1875,153.52,0.0662,5000,50,5527
739796,FL,INDIVIDUAL,< 1 year,Medtronic,A,MORTGAGE,2021-4-11,2021-2-16,2021-2-13,Fully Paid,2021-3-13,937406,Debt consolidation,A4, 36 months,Verified,50000,0.1346,198.47,0.0729,6400,16,7005
994468,TX,INDIVIDUAL,< 1 year,Epsilon,A,MORTGAGE,2021-11-11,2021-5-16,2021-11-14,Fully Paid,2021-12-14,1218889,Debt consolidation,A5, 36 months,Verified,65000,0.1429,228.63,0.089,7200,31,8230
580946,WI,INDIVIDUAL,< 1 year,Sentry Data Systems,A,MORTGAGE,2021-9-10,2021-12-13,2021-12-11,Fully Paid,2022-1-11,746751,Debt consolidation,A5, 36 months,Verified,90000,0.1217,469.22,0.0788,15000,49,16152
844261,OH,INDIVIDUAL,< 1 year,Lifebanc,A,MORTGAGE,2021-8-11,2021-5-16,2021-7-14,Fully Paid,2021-8-14,1055171,Debt consolidation,A4, 36 months,Verified,36000,0.1267,174.17,0.0749,5600,50,6269
433311,AL,INDIVIDUAL,1 year,Northrop Grumman,A,MORTGAGE,2021-8-9,2021-5-16,2021-2-12,Fully Paid,2021-3-12,516004,Debt consolidation,A5, 36 months,Verified,122000,0.145,317.72,0.0894,10000,29,11389
970844,CA,INDIVIDUAL,10+ years,kaiser permanente,A,MORTGAGE,2021-10-11,2021-11-12,2021-11-12,Fully Paid,2021-12-12,1192533,Debt consolidation,A2, 36 months,Verified,57600,0.2019,322.39,0.0662,10500,18,11137
893414,CA,INDIVIDUAL,10+ years,Oracle,A,MORTGAGE,2021-9-11,2021-5-16,2021-4-14,Fully Paid,2021-5-14,1110484,Debt consolidation,A2, 36 months,Verified,160000,0.0018,429.86,0.0662,14000,32,15426
880232,NY,INDIVIDUAL,10+ years,Janklow & Nesbit Associates,A,MORTGAGE,2021-9-11,2021-9-14,2021-10-14,Fully Paid,2021-11-14,1095187,Debt consolidation,A2, 36 months,Verified,85000,0.0614,368.45,0.0662,12000,32,13264
600183,AR,INDIVIDUAL,10+ years,Federal Highway Administration,A,MORTGAGE,2021-10-10,2021-3-15,2021-7-12,Fully Paid,2021-8-12,770325,Debt consolidation,A2, 36 months,Verified,96996,0.1349,394.25,0.0579,13000,36,13911
1040309,CT,INDIVIDUAL,10+ years,United Healthcare,A,MORTGAGE,2021-12-11,2021-2-13,2021-2-13,Fully Paid,2021-3-13,1270275,Debt consolidation,A3, 36 months,Verified,350000,0.1001,373.33,0.0751,12000,25,12878
554064,OH,INDIVIDUAL,10+ years,Continental Airlines,A,MORTGAGE,2021-8-10,2021-9-15,2021-10-12,Fully Paid,2021-11-12,713803,Debt consolidation,A3, 36 months,Verified,42348,0.081,247.53,0.0714,8000,27,8832
646327,IL,INDIVIDUAL,10+ years,Rush medical hospital,A,MORTGAGE,2021-1-11,2021-3-16,2021-1-14,Fully Paid,2021-2-14,826959,Debt consolidation,A4, 36 months,Verified,90000,0.0956,613.35,0.0654,20000,28,22081
864008,KY,INDIVIDUAL,10+ years,Whitaker Bank Corporation of Ky,A,MORTGAGE,2021-9-11,2021-5-16,2021-9-12,Fully Paid,2021-10-12,1077160,Debt consolidation,A4, 36 months,Verified,90000,0.1359,622.04,0.0749,20000,35,21289
662106,AL,INDIVIDUAL,10+ years,Aflac,A,MORTGAGE,2021-2-11,2021-4-16,2021-2-14,Fully Paid,2021-3-14,846736,Debt consolidation,A5, 36 months,Verified,50000,0.24,374.16,0.0766,12000,27,13471
567227,TX,INDIVIDUAL,2 years,Lockheed Martin Aeronautics Company,A,MORTGAGE,2021-8-10,2021-5-16,2021-2-12,Fully Paid,2021-3-12,729729,Debt consolidation,A3, 36 months,Verified,55000,0.134,247.53,0.0714,8000,19,8322
632268,IL,INDIVIDUAL,3 years,General Board of Pensions and Health Ben,A,MORTGAGE,2021-12-10,2021-12-13,2021-1-14,Fully Paid,2021-2-14,809980,Debt consolidation,A2, 36 months,Verified,67000,0.1891,280.53,0.0579,9250,25,10099
768465,CO,INDIVIDUAL,3 years,OraLabs Inc.,A,MORTGAGE,2021-6-11,2021-2-14,2021-1-14,Fully Paid,2021-2-14,969770,Debt consolidation,A5, 36 months,Verified,30000,0.1672,298.27,0.0849,9450,13,10708
591828,TX,INDIVIDUAL,3 years,Hurley Companies,A,MORTGAGE,2021-10-10,2021-9-12,2021-6-12,Fully Paid,2021-7-12,760131,Debt consolidation,A5, 36 months,Verified,60000,0.1718,625.63,0.0788,20000,23,21985
425539,CA,INDIVIDUAL,4 years,JDA,A,MORTGAGE,2021-7-9,2021-3-12,2021-3-12,Fully Paid,2021-4-12,501913,Debt consolidation,A3, 36 months,Verified,94368,0.1621,156.69,0.08,5000,51,5630
875275,UT,INDIVIDUAL,5 years,Celtic Bank Corp,A,MORTGAGE,2021-9-11,2021-11-15,2021-9-14,Fully Paid,2021-10-14,1089787,Debt consolidation,A4, 36 months,Verified,400000,0.0631,870.85,0.0749,28000,23,31350
597931,KY,INDIVIDUAL,6 years,CitiGroup,A,MORTGAGE,2021-10-10,2021-7-14,2021-2-13,Fully Paid,2021-3-13,767474,Debt consolidation,A4, 36 months,Verified,33000,0.1222,373.33,0.0751,12000,45,13338
441857,MO,INDIVIDUAL,7 years,State Street Corporation,A,MORTGAGE,2021-9-9,2021-1-15,2021-4-11,Fully Paid,2021-5-11,536311,Debt consolidation,A5, 36 months,Verified,59000,0.167,349.49,0.0894,11000,24,12120
996881,IL,INDIVIDUAL,8 years,Holton Food Products,A,MORTGAGE,2021-10-11,2021-3-16,2021-2-13,Fully Paid,2021-3-13,1221952,Debt consolidation,A2, 36 months,Verified,69000,0.2864,406.83,0.0662,13250,38,14148
1037268,GA,INDIVIDUAL,8 years,Citrix Systems Inc.,A,MORTGAGE,2021-11-11,2021-12-14,2021-12-14,Fully Paid,2022-1-14,1267162,Debt consolidation,A4, 36 months,Verified,82000,0.0477,876.13,0.079,28000,14,31541
452809,TX,INDIVIDUAL,8 years,Dell Financial Services LLC,A,MORTGAGE,2021-5-11,2021-12-14,2021-4-13,Fully Paid,2021-5-13,559255,Debt consolidation,A4, 36 months,Verified,65000,0.1745,357.67,0.0749,11500,46,12680
1007209,NH,INDIVIDUAL,8 years,freudenberg,A,MORTGAGE,2021-11-11,2021-2-15,2021-11-14,Fully Paid,2021-12-14,1233595,Debt consolidation,A4, 36 months,Verified,75500,0.2247,281.62,0.079,9000,63,10138
546875,TX,INDIVIDUAL,8 years,us army,A,MORTGAGE,2021-7-10,2021-10-15,2021-8-13,Fully Paid,2021-9-13,705172,Debt consolidation,A5, 36 months,Verified,52000,0.1611,200.2,0.0788,6400,20,7208
538742,OR,INDIVIDUAL,< 1 year,Model Metrics,A,MORTGAGE,2021-7-10,2021-7-13,2021-7-13,Fully Paid,2021-8-13,695741,Debt consolidation,A4, 36 months,Verified,110000,0.2491,264.45,0.0751,8500,51,9520
556801,MD,INDIVIDUAL,10+ years,Bank of America,A,MORTGAGE,2021-8-10,2021-9-15,2021-1-11,Fully Paid,2021-2-11,716944,Debt consolidation,A5, 36 months,Verified,42000,0.0734,200.2,0.0788,6400,22,6600
406232,CA,INDIVIDUAL,10+ years,AT&T Inc.,A,MORTGAGE,2021-6-9,2021-12-10,2021-12-10,Fully Paid,2022-1-10,454407,Debt consolidation,A5, 36 months,Verified,109000,0.1306,449.32,0.0963,14000,44,15591
989467,OH,INDIVIDUAL,1 year,Apple Growth Partners,A,MORTGAGE,2021-10-11,2021-5-16,2021-11-14,Fully Paid,2021-12-14,1213426,Debt consolidation,A4, 36 months,Verified,92700,0.2948,289.44,0.079,9250,46,10420
526710,TX,INDIVIDUAL,10+ years,ConocoPhillips,A,MORTGAGE,2021-6-10,2021-5-16,2021-6-13,Fully Paid,2021-7-13,681355,Debt consolidation,A4, 36 months,Verified,170004,0.1235,373.33,0.0751,12000,38,13440
876792,IL,INDIVIDUAL,10+ years,TransCanada,A,MORTGAGE,2021-9-11,2021-5-16,2021-3-14,Fully Paid,2021-4-14,1091475,Debt consolidation,A5, 36 months,Verified,80000,0.04,635.07,0.089,20000,20,22765
772430,MI,INDIVIDUAL,10+ years,CMS Energy,A,MORTGAGE,2021-6-11,2021-7-11,2021-7-11,Fully Paid,2021-8-11,974361,Debt consolidation,A5, 36 months,Verified,105000,0.0871,315.63,0.0849,10000,27,10072
643253,OR,INDIVIDUAL,6 years,Xerox,A,MORTGAGE,2021-1-11,2021-4-13,2021-3-13,Fully Paid,2021-4-13,823233,Debt consolidation,A3, 36 months,Verified,70000,0.1497,305,0.0617,10000,18,10897
828485,CA,INDIVIDUAL,7 years,Sutter Health,A,MORTGAGE,2021-7-11,2021-1-16,2021-8-12,Fully Paid,2021-9-12,1037516,Debt consolidation,A5, 36 months,Verified,144000,0.1622,189.38,0.0849,6000,26,6338
629318,CT,INDIVIDUAL,8 years,veteran affair,A,MORTGAGE,2021-12-10,2021-1-16,2021-6-13,Fully Paid,2021-7-13,806286,Debt consolidation,A5, 36 months,Verified,91560,0.1828,474.88,0.0691,22000,43,17039
571995,NV,INDIVIDUAL,1 year,Bureau of Land Management,B,MORTGAGE,2021-8-10,2021-6-13,2021-8-12,Fully Paid,2021-9-12,735745,Debt consolidation,B1, 36 months,Verified,72996,0.2107,486.69,0.1038,15000,26,17154
722593,GA,INDIVIDUAL,1 year,Georgia Dept. of Education,B,MORTGAGE,2021-4-11,2021-5-16,2021-4-14,Fully Paid,2021-5-14,917442,Debt consolidation,B1, 36 months,Verified,71000,0.1949,641.88,0.0963,20000,15,23107
432417,WA,INDIVIDUAL,1 year,Amazon.com,B,MORTGAGE,2021-8-9,2021-10-15,2021-8-12,Fully Paid,2021-9-12,513891,Debt consolidation,B3, 36 months,Verified,105000,0.0369,662.68,0.1183,20000,16,23856
519083,NY,INDIVIDUAL,1 year,Juice Pharma Worldwide,B,MORTGAGE,2021-5-10,2021-10-14,2021-6-13,Fully Paid,2021-7-13,671028,Debt consolidation,B3, 36 months,Verified,114996,0.0445,482.69,0.1062,24000,22,17378
517897,TX,INDIVIDUAL,1 year,TIB-The Independent Bankers Bank,B,MORTGAGE,2021-5-10,2021-5-16,2021-6-13,Fully Paid,2021-7-13,669349,Debt consolidation,B3, 36 months,Verified,66948,0.1803,496.53,0.1062,24000,23,17876
433218,CA,INDIVIDUAL,1 year,General Electric Energy,B,MORTGAGE,2021-8-9,2021-3-10,2021-3-10,Fully Paid,2021-4-10,515764,Debt consolidation,B4, 36 months,Verified,90000,0.1627,399.6,0.1218,12000,24,12792
547196,TX,INDIVIDUAL,1 year,Target,B,MORTGAGE,2021-7-10,2021-5-16,2021-4-12,Fully Paid,2021-5-12,705576,Debt consolidation,B4, 36 months,Verified,124596,0.1525,659.43,0.1149,20000,33,22928
858522,CO,INDIVIDUAL,1 year,Pathology Associates Medical Laboratory,B,MORTGAGE,2021-8-11,2021-5-16,2021-8-14,Fully Paid,2021-9-14,1071073,Debt consolidation,B5, 36 months,Verified,65000,0.0788,498.15,0.1199,15000,11,17928
785543,CA,INDIVIDUAL,1 year,Deutsch inc,B,MORTGAGE,2021-7-11,2021-5-16,2021-11-13,Fully Paid,2021-12-13,988853,Debt consolidation,B5, 36 months,Verified,73000,0.2075,332.1,0.1199,10000,25,11840
511258,GA,INDIVIDUAL,1 year,WellStar Health System,B,MORTGAGE,2021-5-10,2021-5-16,2021-5-13,Fully Paid,2021-6-13,660361,Debt consolidation,B5, 36 months,Verified,96000,0.1516,740.5,0.1136,22500,12,26659
738712,WA,INDIVIDUAL,10+ years,Microsoft,B,MORTGAGE,2021-4-11,2021-5-11,2021-6-11,Fully Paid,2021-7-11,936149,Debt consolidation,B1, 36 months,Verified,107000,0.0028,1123.29,0.0963,35000,15,35283
793282,CA,INDIVIDUAL,10+ years,Bank of America,B,MORTGAGE,2021-6-11,2021-7-12,2021-7-12,Fully Paid,2021-8-12,997780,Debt consolidation,B1, 36 months,Verified,50000,0.1428,483.94,0.0999,15000,18,16193
887766,MO,INDIVIDUAL,10+ years,AT&T,B,MORTGAGE,2021-9-11,2021-4-13,2021-3-12,Fully Paid,2021-4-12,1104014,Debt consolidation,B1, 36 months,Verified,70000,0.0615,257.8,0.0991,8000,21,8314
563460,TX,INDIVIDUAL,10+ years,"Integrated Diagnostic Centers, Inc.",B,MORTGAGE,2021-8-10,2021-8-13,2021-8-13,Fully Paid,2021-9-13,725067,Debt consolidation,B1, 36 months,Verified,52400,0.1266,681.37,0.1038,21000,17,24531
868847,MD,INDIVIDUAL,10+ years,Bank of America,B,MORTGAGE,2021-9-11,2021-9-15,2021-1-13,Fully Paid,2021-2-13,1082678,Debt consolidation,B1, 36 months,Verified,51000,0.0259,290.37,0.0999,9000,26,9976
628472,WA,INDIVIDUAL,10+ years,Honeywell,B,MORTGAGE,2021-12-10,2021-8-14,2021-12-13,Fully Paid,2022-1-13,805291,Debt consolidation,B1, 36 months,Verified,140000,0.0717,476.16,0.0888,15000,20,17142
649059,CA,INDIVIDUAL,10+ years,Securities Training Corporation,B,MORTGAGE,2021-1-11,2021-4-16,2021-2-14,Fully Paid,2021-3-14,800250,Debt consolidation,B1, 36 months,Verified,90000,0.0967,698.37,0.0888,22000,20,25179
966961,TX,INDIVIDUAL,10+ years,ION Associates,B,MORTGAGE,2021-11-11,2021-5-16,2021-12-14,Fully Paid,2022-1-14,1187865,Debt consolidation,B1, 36 months,Verified,130000,0.1722,225.58,0.0991,7000,32,8121
883894,CA,INDIVIDUAL,10+ years,Constellation Energy,B,MORTGAGE,2021-9-11,2021-8-13,2021-8-13,Fully Paid,2021-9-13,1099225,Debt consolidation,B1, 36 months,Verified,120000,0.2376,322.25,0.0991,10000,23,11335
834232,WA,INDIVIDUAL,10+ years,"SENIOR OPERATIONS LLC, AMT DIVISION",B,MORTGAGE,2021-8-11,2021-5-16,2021-8-14,Fully Paid,2021-9-14,1044058,Debt consolidation,B1, 36 months,Verified,57000,0.0981,636.38,0.0999,19725,27,22910
766102,NJ,INDIVIDUAL,10+ years,Clifford Chance US LLP,B,MORTGAGE,2021-5-11,2021-5-16,2021-6-14,Fully Paid,2021-7-14,967073,Debt consolidation,B1, 36 months,Verified,115000,0.2108,161.32,0.0999,5000,37,5807
1010124,NY,INDIVIDUAL,10+ years,Citibank-Private Banking,B,MORTGAGE,2021-11-11,2021-5-16,2021-11-14,Fully Paid,2021-12-14,1237113,Debt consolidation,B1, 36 months,Verified,125000,0.1304,386.7,0.0991,12000,29,13921
529090,NJ,INDIVIDUAL,10+ years,Alcatel-Lucent Inc,B,MORTGAGE,2021-6-10,2021-5-16,2021-7-13,Fully Paid,2021-8-13,684252,Debt consolidation,B1, 36 months,Verified,126696,0.1164,786.82,0.1038,24250,33,28328
1009153,FL,INDIVIDUAL,10+ years,Southwire,B,MORTGAGE,2021-11-11,2021-11-15,2021-10-13,Fully Paid,2021-11-13,1235867,Debt consolidation,B2, 36 months,Verified,54000,0.1904,472.32,0.1065,14500,24,16639
428308,MI,INDIVIDUAL,10+ years,Genisys Credit Union,B,MORTGAGE,2021-7-9,2021-9-15,2021-8-12,Fully Paid,2021-9-12,506664,Debt consolidation,B2, 36 months,Verified,90000,0.1215,657.27,0.1126,20000,22,23662
723437,NH,INDIVIDUAL,10+ years,Bank of New England,B,MORTGAGE,2021-4-11,2021-3-16,2021-5-14,Fully Paid,2021-6-14,918375,Debt consolidation,B2, 36 months,Verified,85500,0.1458,667.13,0.1,20675,13,24016
614000,WV,INDIVIDUAL,10+ years,frontier communitations,B,MORTGAGE,2021-11-10,2021-3-16,2021-6-11,Fully Paid,2021-7-11,787186,Debt consolidation,B2, 36 months,Verified,85000,0.051,517.85,0.0925,25000,26,17036
619463,NC,INDIVIDUAL,10+ years,"JC Howard Farms, LLC",B,MORTGAGE,2021-11-10,2021-4-16,2021-11-13,Fully Paid,2021-12-13,793973,Debt consolidation,B2, 36 months,Verified,75000,0.1688,797.91,0.0925,25000,18,28712
583913,OK,INDIVIDUAL,10+ years,Tinker Air Force Base,B,MORTGAGE,2021-9-10,2021-11-15,2021-10-13,Fully Paid,2021-11-13,750302,Debt consolidation,B2, 36 months,Verified,54538,0.2183,652.41,0.1075,20000,19,23488
755705,VA,INDIVIDUAL,10+ years,United States Navy,B,MORTGAGE,2021-5-11,2021-8-13,2021-8-13,Fully Paid,2021-9-13,955578,Debt consolidation,B2, 36 months,Verified,70000,0.1378,650.9,0.1059,20000,19,22949
847906,VA,INDIVIDUAL,10+ years,B & W technologies,B,MORTGAGE,2021-8-11,2021-5-16,2021-5-14,Fully Paid,2021-6-14,1059453,Debt consolidation,B2, 36 months,Verified,80000,0.2253,325.45,0.1059,10000,50,11633
651778,NC,INDIVIDUAL,10+ years,duke energy,B,MORTGAGE,2021-1-11,2021-7-13,2021-7-13,Fully Paid,2021-8-13,833687,Debt consolidation,B2, 36 months,Verified,90000,0.0764,306.54,0.1,9500,17,10967
674378,FL,INDIVIDUAL,10+ years,Sarasota County Sheriff's Office,B,MORTGAGE,2021-2-11,2021-5-16,2021-1-14,Fully Paid,2021-2-14,861958,Debt consolidation,B2, 36 months,Verified,103000,0.2327,705.04,0.1,21850,30,25365
666481,CA,INDIVIDUAL,10+ years,"Ross Stores, Inc",B,MORTGAGE,2021-2-11,2021-2-14,2021-2-14,Fully Paid,2021-3-14,852088,Debt consolidation,B2, 36 months,Verified,110000,0.1864,484.01,0.1,15000,16,17426
439137,CO,INDIVIDUAL,10+ years,Sun Microsystems,B,MORTGAGE,2021-11-9,2021-8-15,2021-11-12,Fully Paid,2021-12-12,529991,Debt consolidation,B2, 36 months,Verified,34000,0.1744,626.41,0.1148,19000,28,22550
671193,MT,INDIVIDUAL,10+ years,Lockwood School District #26,B,MORTGAGE,2021-2-11,2021-2-14,2021-3-14,Fully Paid,2021-4-14,858085,Debt consolidation,B2, 36 months,Verified,84000,0.1749,661.48,0.1,20500,40,23815
968973,PA,INDIVIDUAL,10+ years,Vitra Inc.,B,MORTGAGE,2021-10-11,2021-4-15,2021-4-13,Fully Paid,2021-5-13,1190166,Debt consolidation,B2, 36 months,Verified,95000,0.2032,651.47,0.1065,20000,24,22521
771564,WY,INDIVIDUAL,10+ years,state of wyoming,B,MORTGAGE,2021-6-11,2021-2-13,2021-1-13,Fully Paid,2021-2-13,973361,Debt consolidation,B2, 36 months,Verified,61080,0.201,813.63,0.1059,25000,36,28252
507698,TX,INDIVIDUAL,10+ years,Enterprise Fleet Management,B,MORTGAGE,2021-5-10,2021-5-16,2021-5-13,Fully Paid,2021-6-13,654860,Debt consolidation,B2, 36 months,Verified,65000,0.2106,647.7,0.1025,20000,30,23318
627582,CA,INDIVIDUAL,10+ years,County of Santa Clara,B,MORTGAGE,2021-12-10,2021-10-12,2021-9-12,Fully Paid,2021-10-12,804210,Debt consolidation,B2, 36 months,Verified,82000,0.2157,343.1,0.0925,10750,42,12048
544303,PA,INDIVIDUAL,10+ years,Rudney Solomon Cohen & Felzer P. C.,B,MORTGAGE,2021-7-10,2021-5-16,2021-7-13,Fully Paid,2021-8-13,702170,Debt consolidation,B2, 36 months,Verified,170000,0.0857,815.52,0.1075,25000,60,29360
1047145,VA,INDIVIDUAL,10+ years,"Virginia Marble Mfrs, Inc.",B,MORTGAGE,2021-12-11,2021-12-14,2021-12-14,Fully Paid,2022-1-14,1278221,Debt consolidation,B3, 36 months,Verified,32000,0.1763,330.76,0.1171,10000,27,11907
591330,AZ,INDIVIDUAL,10+ years,us army,B,MORTGAGE,2021-10-10,2021-10-13,2021-10-13,Fully Paid,2021-11-13,759518,Debt consolidation,B3, 36 months,Verified,48000,0.1132,655.92,0.1112,20000,15,23615
602048,AZ,INDIVIDUAL,10+ years,Mesa Industries  Inc,B,MORTGAGE,2021-11-10,2021-4-13,2021-4-13,Fully Paid,2021-5-13,772480,Debt consolidation,B3, 36 months,Verified,171996,0.1588,567.18,0.0962,25000,31,20295
742976,CA,INDIVIDUAL,10+ years,San Miguel Fire Protection District,B,MORTGAGE,2021-5-11,2021-5-16,2021-5-13,Fully Paid,2021-6-13,941149,Debt consolidation,B3, 36 months,Verified,100000,0.1436,392.81,0.1099,12000,24,13873
458874,GA,INDIVIDUAL,10+ years,"McNair, McLemore, Middlebrooks & Company",B,MORTGAGE,2021-11-9,2021-8-12,2021-3-12,Fully Paid,2021-4-12,571559,Debt consolidation,B3, 36 months,Verified,98000,0.156,828.35,0.1183,25000,22,29467
571780,OK,INDIVIDUAL,10+ years,U.S. Army Corps of Engineers,B,MORTGAGE,2021-8-10,2021-5-12,2021-5-12,Fully Paid,2021-6-12,735486,Debt consolidation,B3, 36 months,Verified,75689,0.1005,819.89,0.1112,25000,23,28426
883712,VA,INDIVIDUAL,10+ years,U.S. Postal Service,B,MORTGAGE,2021-10-11,2021-10-14,2021-10-14,Fully Paid,2021-11-14,1098991,Debt consolidation,B3, 36 months,Verified,49995,0.1541,330.76,0.1171,10000,13,11907
488434,MO,INDIVIDUAL,10+ years,Procter  and  Gamble,B,MORTGAGE,2021-2-10,2021-5-15,2021-1-11,Fully Paid,2021-2-11,622925,Debt consolidation,B3, 36 months,Verified,91000,0.1263,651.2,0.1062,20000,24,21577
1036084,TX,INDIVIDUAL,10+ years,Southwest Airlines,B,MORTGAGE,2021-11-11,2021-5-16,2021-3-14,Fully Paid,2021-4-14,1265950,Debt consolidation,B3, 36 months,Verified,101000,0.1466,562.3,0.1171,17000,13,19893
1024044,WA,INDIVIDUAL,10+ years,Taylor Corporation - ComplyRight Dist,B,MORTGAGE,2021-11-11,2021-11-13,2021-2-12,Fully Paid,2021-3-12,1253140,Debt consolidation,B3, 36 months,Verified,153000,0.1072,248.07,0.1171,7500,33,7645
586202,CA,INDIVIDUAL,10+ years,Seton Medical Center,B,MORTGAGE,2021-9-10,2021-7-12,2021-7-12,Fully Paid,2021-8-12,753104,Debt consolidation,B3, 36 months,Verified,140000,0.0749,795.3,0.1112,24250,53,27791
997139,CA,INDIVIDUAL,10+ years,UPS,B,MORTGAGE,2021-10-11,2021-11-14,2021-11-14,Fully Paid,2021-12-14,1222217,Debt consolidation,B3, 36 months,Verified,78840,0.1326,496.14,0.1171,15000,32,17861
883695,DC,INDIVIDUAL,10+ years,IBM,B,MORTGAGE,2021-9-11,2021-5-16,2021-10-14,Fully Paid,2021-11-14,394026,Debt consolidation,B3, 36 months,Verified,200100,0.0879,992.28,0.1171,30000,25,35722
697276,TX,INDIVIDUAL,10+ years,Pasadena ISD,B,MORTGAGE,2021-3-11,2021-5-16,2021-2-14,Fully Paid,2021-3-14,888531,Debt consolidation,B3, 36 months,Verified,120000,0.2347,324.42,0.1037,10000,37,11676
552441,VA,INDIVIDUAL,10+ years,US Drug Enforcement Administration,B,MORTGAGE,2021-7-10,2021-8-13,2021-8-13,Fully Paid,2021-9-13,711848,Debt consolidation,B3, 36 months,Verified,151000,0.1211,262.37,0.1112,8000,17,9446
873341,KS,INDIVIDUAL,10+ years,Sprint,B,MORTGAGE,2021-9-11,2021-7-15,2021-4-13,Fully Paid,2021-5-13,1087638,Debt consolidation,B3, 36 months,Verified,104000,0.2248,458.28,0.1099,14000,31,15893
816448,SD,INDIVIDUAL,10+ years,"Timberline Construction, Inc.",B,MORTGAGE,2021-7-11,2021-2-14,2021-3-14,Fully Paid,2021-4-14,1024182,Debt consolidation,B3, 36 months,Verified,64999.92,0.2387,491.01,0.1099,15000,22,17610
1005884,TX,INDIVIDUAL,10+ years,carson supply,B,MORTGAGE,2021-11-11,2021-6-13,2021-6-13,Fully Paid,2021-7-13,1232250,Debt consolidation,B3, 36 months,Verified,45975.25,0.1952,343.17,0.1171,10375,22,11872
833210,WA,INDIVIDUAL,10+ years,South Kitsap School District,B,MORTGAGE,2021-8-11,2021-5-16,2021-8-14,Fully Paid,2021-9-14,1042768,Debt consolidation,B3, 36 months,Verified,65000,0.141,785.62,0.1099,24000,46,28282
1001623,GA,INDIVIDUAL,10+ years,Federal Law Enforcement Training Center,B,MORTGAGE,2021-10-11,2021-10-14,2021-9-14,Fully Paid,2021-10-14,1227426,Debt consolidation,B3, 36 months,Verified,173467,0.1419,330.76,0.1171,10000,33,11898
